reviewId,content,score
cdfa04e3-dc2a-43fa-9143-994f1581a4f4,it's fun and my family plays it as well,5
c95c0718-8091-49b5-90ce-51f714c192b6,good,5
41a04846-28ab-4e10-aee9-5e58ba5b33a6,it's a wonderful game 🎮🎮,5
e68db19e-427c-4f59-bee7-4bb55fc7dc92,So far so good. CRUSHING IT!!,4
113f7724-d629-49c1-b2a6-81b2f635a509,helps me relax my mind so I can unwind after my day,5
5f2540f4-171d-489e-a940-458169415447,I love it it really a good game a,5
87e9f574-9952-4249-b248-77900afae903,"Win or lose, this is just a fun game to play.",5
ea1873e9-8bde-4e3a-bb01-ba863c89b3c3,I like it,5
7de900e7-2c64-4d97-99a1-e6c7715665e4,wonderful game!!,5
956f6fb2-6c94-42f5-a8fc-15dfb46d7e9b,nice game,5
9deb6cb8-27bf-42ec-bae0-459586196c5b,Nice game,5
b087457b-f4fd-4fad-924e-e72faf24e339,good,5
d0e15f0c-3a47-4ef7-8b8d-8c892da1be02,this game very grateful,5
12de330f-c1ea-492b-bdbe-93e856639f2c,good game,2
63110713-d758-462e-a64a-ce32c2982396,very nice,5
bad5278d-3dfe-4618-88b9-044d0956b295,dhoni sar play game 🎮🥰,4
4b6164a4-5570-4e64-8b86-ebff506c3766,The last update took away all of my balloons and there is no way to earn new ones. Please fix this!,1
26e1f0df-b9da-49dc-bc18-2d70db451965,Excellent,5
5cd8c189-91ed-4f10-a69d-0ab38a2d579b,really really fun.,5
680ca938-a561-4e5a-85dd-94d83d266cc2,acha h,5
67a91737-c7cd-4a58-9289-1e73d7aa018b,superb game,5
b67937ec-3a9c-4909-8f44-18d6a4b79457,Bị lỗi quảng cáo tắt.,3
9627fa6f-5e43-4e00-a3c8-38011ba13650,sweeet,5
021f603a-b086-400a-8e09-a48bc809ccbb,Wonderful,5
afa7c7a6-090f-45bf-badc-49975b48f69f,match 3 nostalgic candy game. Very lame,1
b30191bb-5557-4ddf-b830-32e5fc46652d,love the different levels,3
16b5b472-941c-40dd-9eaf-b5bc4a05641f,fun for all ages,4
89be3eab-f255-4d81-b0ce-5293d6ba5c21,fav,4
6dbd949d-8302-44b2-af8a-e3e01a6104fe,nice,5
c4cfdaa1-966c-4bef-b2e0-7f6dbc013782,great,5
686736f4-0128-432f-be4c-a461d480820b,it's a great game,4
e10313f7-af9d-4593-8e13-dc7c58dc3067,very good,5
1d20ce76-b354-4c5c-b424-fa3de92945af,good app,5
a1933898-805b-4b17-bc90-d90509465fc8,Mantap sangat mantap,5
6358610c-91e8-47b6-895c-70550a8ebc13,My fav 🍭 crush 🥰,5
a06f6bfe-c071-4771-a139-99539f33ddf7,the best fun I've had in a while,5
68b996b6-c693-4625-bb0c-0b56b7db9907,loveeeee the music 🎵 game now,5
b95fe35a-a440-48de-afa1-c330b8eadf8c,Good game,5
eddbeff7-8889-4ed3-8167-cf3a6a7f2bb1,best,5
ec159fe4-0096-4d0d-bbce-9f8a93b95eb4,dopeness,5
6eecf95b-9f2f-4947-ace1-4663f94cb4f7,good game,5
27d3b6c6-ff9d-402b-8726-913778d5d487,fun,5
f8066d3c-d3af-476d-88f7-b2ff7cea7c95,good,5
58280873-9016-4251-be16-2fc755247884,I love this game,5
b10ee69c-b969-48d4-b7c6-02d3c803eb30,Fun easy game...,4
e741965c-009d-44ca-ba6c-5e2783661e80,Nice timepass game...,5
e9b07691-645c-47aa-a715-318be3699829,👌 awesome,5
3bf4b053-35c4-44a4-a951-655e591e2c5f,love it good game what can I say lol passes the time,5
6f6b44ec-c96c-408f-86ba-d91927427b73,fun to play,5
05ce4cc1-f321-4f50-89a0-c947a107a617,fun game very confusing,3
c2ddfb1c-31cc-4f10-8f2b-5b34ad490ff3,loving it,4
ac88fd64-60dc-4990-b21a-ed4165f7789f,fun,3
da364773-257b-4926-9542-2d9290a4f936,"I'm so excited as well , I really enjoyed it so much and I really appreciate you guys thank you so much I love you all",5
5e958ed1-ab0e-4967-b99a-6ceb756764d8,"I used to love the game but not anymore, the hard and nightmare levels are so difficult to pass. I'm so pissed and angry right now. Been stuck on level 18363 for the past two weeks or so. I guess I'll be deleting the game soon and I'm sure I wont be missed since they have numerous players. Mtschewwwww",1
1b0b3c9e-e59d-4be4-8d5d-b8b71b3c55ca,💯💯,5
26945046-18ba-4ff1-a30b-8a8993bda483,I really enjoyed this game🥰🥰,5
8bc8e4a8-4e60-4da7-ad3e-6f8efd741d1d,I love it,5
44a7ec43-cd5e-4dfb-b35f-4c59d3c882c6,it gave me 3 color bombs,5
23041c9c-cfbe-4671-a17f-7c9e8deb2656,good,5
2dea116f-e79c-466b-b731-3b569ae5a9dd,it's still fun.,5
54f5257e-35cd-4cda-a64f-6f8fec1280fd,help,5
1ad72610-a6be-4d9a-a718-4bd380277ae8,super gam,5
b80e952a-d70c-4de2-87b2-78499bdfb6de,its a2esome to play,4
66dbb472-f170-4eb9-a808-626c1a321b53,The game is good. But it kicks me out of the app out of nowhere making me loose my streaks. It's annoying.,3
7a869eff-c15f-4f36-b77f-a657ae1e0485,this game make you happy I love to play it,5
e5f48c8f-3e81-453c-8657-a8cd71a0cf41,Faboolussssss👍,5
ce6e7212-7825-4565-8d3d-7c32ba33685c,fun,5
694104d2-aee7-4ed9-9854-e07ceba786a2,it's the best game ever I love it,5
8a3ddf36-fcd1-4622-88b5-333d7ab78bfe,good app.,5
4ec39b7a-b7fc-4135-9d53-c8d5f326a394,liked,5
06d06608-1d92-46af-b73c-cf8acbaa644c,candy crush is a fun game to play. easy to reach levels.,5
2e1fcc65-cccf-4d8f-a397-667acdcb46d2,one of the best games I've played in my lifee 💗💗,5
f2e9d502-a6f3-4199-abfa-38455ca72eca,Good inserting game,5
88d22892-f8f4-4ccd-8cd4-d61784247f11,great way to spend the few free minutes you might have throughout the day!,5
07d285cd-17e6-4692-bbd9-e9a412868e51,great very adictive,5
38d65c16-0127-47d3-abc5-56b5fc2665a6,what a puzzle,5
221fd3c8-0e42-410b-a8e1-02bf394ddec6,nice Game. i like it’s 🤩🤩🥰🥰🥰🥰,3
899e2771-3bef-4304-b0e0-37ca1095650c,love it,5
2d350235-3d36-4294-8eb2-80ab11bf8cc7,I love this game it is great,5
a0cca92d-ff95-4cc3-b187-b84f1f4153d4,awesome,5
9e834ade-b0af-44e0-9d2a-c6160a19edcd,good,5
d41edb12-b7bc-419b-8aa8-ef243fcfa5fc,fun and Challenging 🍭⭐,5
a8f5b891-5215-494d-b736-299aae367dd2,it's really addictive but in a nice way,4
69291376-a6b9-454a-88c8-e6914b77e1a2,my love ❣️,5
e2c58c45-39f0-47d7-9eb4-99c3715fd480,nise game,3
1468caa1-95ff-4f16-a3a9-9a2bd5a7c1d4,good,5
0e13fb52-dca1-42ef-8bc5-104e2f38cf64,fun and relaxing,5
295d986f-cdcb-4e52-a21c-03b9bfc5975c,mind is relaxed,5
85c0c1e8-9663-424d-aa44-2f8d622b57de,exiting,5
16b60aa2-f554-459a-96ef-e37a17feaebc,this is a good pass time,5
89fcaf32-f8a8-4244-88d6-ac9d1b23be7e,love it,5
8bf87a6c-d62c-414e-b57e-e2d60c852633,love this game 😁,5
fa0de96e-7b70-4e34-856b-ebdff2e9f525,super nice game 🎮,5
b00925f0-ac88-4e7d-97fb-55d82286dd72,fun game,5
56bf2aec-8846-420c-b5e8-9e445eb0f8d2,good experience,5
cbb75f6d-297a-4cd5-acf9-4fd65619b6b2,awesome,5
edcb2e18-80f1-445e-98fb-53e96a7db161,nice game,5
8d0c9e30-e01d-4ba9-b98f-56595c059557,Mindless fun.,5
e5053a43-ee8e-4352-b739-bed63bcb1140,"it is very relaxing game that you could enjoy. The best part, no ADS.",4
b01bbf92-f6b6-4ff1-bca8-9938b7765f80,অসাধারণ,5
ea0fafcf-d810-4112-b053-e9fdedf9e7c2,Good game bro,4
9df75a22-ac31-4b73-bf9a-e54b5efcbf75,excellent,5
fd61e3a0-6749-4481-9535-0d624972cda3,it's really fun....I love it,5
52a749e8-7015-4f62-b938-bd9ec4728fb1,best,5
62f4e443-9271-411b-a38a-9592e5c0114a,"mudah dan mengesankan, thanks buat hadiahnya tapjoy",5
d20a9c46-f68c-4e91-92fb-163ea1448f52,really a good game,5
1fed6667-b04c-4b37-bfc4-3b68ddaebb54,this game is not detecting please give tha game,5
70f566e7-5bd6-4300-9393-6ab3e9631a10,lovely❤❤❤❤❤,5
51226300-c76f-4f8f-8a4b-37ad76278f56,best game,5
929e6387-1016-4d22-8245-c5b49197244e,good,5
c1eb9697-aae8-4cd7-b65a-d68d02dd6586,I am very interested in the playing,4
2ca3d238-f3ce-41bf-a85b-b77a29ee1a2c,super game,4
6fc7dfae-ca5f-4d2b-9863-640b61afd59c,good game,5
bda64a94-c7cb-4757-a18e-e32fd8e8df3c,very nice 👌,4
32c64a86-8750-4f91-8334-075959df031c,fun game,5
143b72d0-4c54-4775-be67-54609d057305,"Give advertisements & extra moves and boosters. Advertisements is not coming and I don't get boosters and extra moves and gold bars Please provide advertisements, why you stop again advertisements, give advertisements and give me extra moves, boosters and gold bars. Don't stop advertisements why because I am not buy gold why because to much castly in Indian rupees. Or otherwise easily clear the levels. Somebody getting advertisements and getting boosters and gold bars and extra moves. Thanks",5
54c38fde-947c-46f0-a755-d035c1a711ee,Exalent,5
15d0d416-849c-4f24-b64b-932ec3e51449,lovely amd grt felling,5
b8b2994b-7264-4ec4-9284-716e7dcf478e,all time favorite game for sure,5
b122047d-f5c5-48c3-84a6-27a617f68177,❤️,5
b9b27024-c30c-4edb-b3d9-5e69da226e3a,fun,5
f1923275-a8d5-45b9-8fa9-d2aa2855cd2e,fun,5
b7aa86f7-50db-40fa-9dd5-4e63d03f760d,best game to time pass,5
3ae2a17f-3ebd-45c5-8b3b-5cf66e6dd177,nice game 💯💯💯💯,4
db4bbc8f-42e5-4f5b-9669-127e960c6a96,it's a nice game,5
4330b4e0-3e42-4554-bed6-fd72a2764607,best game ever,5
c74e1467-5716-4f83-8015-b25c48cb9a7d,awesome,5
11dbcc4f-8576-41f8-9345-877e966dbc88,its so nice,5
506654e8-7bd9-45f9-950f-dbe6014ddda6,having fun,5
6938c6f2-0838-4357-85b8-70046b804c1e,still a money grabbing rigged game I remember,1
7c6f4064-2d23-43c9-ba0d-aaff3d1240e8,I love this game!!!,5
200aa737-1cf4-48a3-9baa-45e7b52f2b18,forced ratings are crazy,5
402c2081-fc84-4ff8-aca5-007e303d0035,I like keeping a candy crush in my rotation. No timer so if game is interrupted by real time... all good....,5
f3acd6f9-8db6-41d6-b7ca-c1bb2109ebb5,fantastic,5
94a25389-d753-48b9-8987-d96cf6ddd5a9,good,4
45ce6da3-f536-4dd2-b579-ccfe27278bc2,Best time waster out there short of tiktok,5
9b8ceb03-141f-49d9-b3d1-17c2c237db48,Good,5
e2d620c6-47ed-4624-a6d4-d6886f82e0a4,Not showing adds West app,4
9feb1ba7-6b4c-4d68-b07c-c9a941b034e0,aap delete karo,3
2b6712da-f289-4375-b338-337dc0879650,so sweet game,5
cec93af9-c71a-4aba-bebe-b6d7ebf828b9,Nice game!!,5
e340e527-990c-4b6a-b95e-896365812f22,game bhuf achi ha,5
02568ea3-fb6d-46d5-ad87-e557ff1bd7af,very easy to play,5
b47fd81e-483f-44b4-bd47-b2eb0b9c8470,support,5
be2171eb-7e87-4889-af64-3d994994d863,nice game,5
5d28d54f-8014-4344-b27b-bb5d8a84e314,good,4
5461670d-895a-4b01-9b81-eb8bad34fd9b,best game,5
09c3db3f-d914-4962-8105-3c344e9c4e77,satisfying,5
75402dd0-1fe5-4d82-a13f-c2748e4cd155,super enjoy to play,5
447f4c3b-5a76-4080-b38a-f220b320f28f,it's too fun,5
38372dda-332c-4bc1-b65c-af458a957b62,Fun game,5
c0c5aad7-fe93-492f-8335-68bb6b4de315,Cheating game,4
8ae721bb-b4f3-421f-845a-01dba1784885,Nice 👍 game 🎯,5
0f519ab8-c011-4830-b4df-b324e5abec92,Great stress relief 😌,5
fb0ba679-2ced-4b12-b822-69ed7c626dc1,very good game is fun to play and is relaxing game and no scam,5
ebcff19d-656f-4556-b8a4-fbb3297bd384,"Having great fun with this and never stop playing.Nice graphic and easy to play.Great game!Enjoyed this game very much.l love the graphic and very less ads,compared to others I really love this game.Definitely having great fun with this game.Awesome game!Never stop playing.Super cool game to play.Definitely having fun with this game!Keep up the good work guys!Good and fun game.Indeed enjoyed very much wish that have more fun levels.Super fun,having a great time playing.Having great fun",5
2ba3a434-5321-4eef-8f8a-e0cb6b47954a,super...,5
05ac3820-5f56-4817-8935-f0e280773cd5,awesome,5
4fc9edcb-8061-492b-ad83-77e0440de174,good 👍,5
21bd78de-b9f4-4220-9ca6-4f7ec4c05aa1,good 👍,5
491a3cce-de6e-4a8c-8831-990e30825ca9,"awesome💙💙💙,💎💎💎💎",5
ba790560-20a8-4a5a-ac82-f6dbb7714823,its just that good,5
5907f923-a990-4af2-83af-8f9d72ecb627,this is best game,5
ea5ebf23-2ec6-4950-b102-910e97c15c01,i loved it,5
72cbb5b5-f64b-470a-8a2e-33fe956243a8,can't get over this game,5
6564d471-afe2-4b53-8afd-345e585ef570,nice game,5
1533354a-18fb-4ac2-bdb2-8e6188487408,very good stress free,5
69e9e2a3-5f0d-4259-a304-08b545508029,I love it 🥰🥰🥰😍😍😍❤️❤️❤️❤️❤️❤️,2
ecefffb1-9c8b-4a3a-863d-1ede72a6a4d4,nice to play & Im enjoying too,5
bdc9104e-e9c4-4ee0-b1e0-ce806767e8c3,good,5
06c543f5-7356-4030-b712-8399eea38eca,I like,5
353af023-5466-4f08-afa7-b83facd4b179,good,5
2b52504e-1e1c-4093-9801-03f2feb33965,great game,5
457b7fd5-7900-48b8-8f8d-087f470d4dfc,it's good for free time,1
2451a490-c42e-41ee-8f21-0f704bf59e77,fun and good puzzle solving,4
0d2a34e5-aec8-49f9-b443-13e1b0716e54,Best Gaming 😉,5
71cc4dc6-dddb-41d4-abc0-4e979ccc7147,levels are very enjoy but very tough,5
f181d5e2-3e43-471a-9f02-a3e6205f864b,great,5
878ec3bf-9563-412f-94c7-5da29fa5081c,It's tooooooooo hard,5
cec0ca40-e854-431f-8a9b-dfeb69a8771a,good,5
36ce5fdf-2b2d-4661-bb5c-cded405fb207,best,5
cc5aef76-5558-462e-821a-75c00ef7517d,brain relaxing,5
2f285e12-fc2d-4ae4-98a4-e0fd066d4ac5,awesome,5
0a52eafa-9d09-495b-bddb-a4282a0636ff,great,5
b67d7118-680b-4e56-a67e-34fbebf72a57,Nice game,5
eae791c1-2164-4bce-9d4e-53ae8f5008e3,so last week I passed over 50 levels in one morning spent quite a good bit of money and I was cheated repeatedly out of gold bars and everything you can win. this game has done this for years and I've constantly contacted customer service and they try to make it right but once it takes your stuff when you're passing that many levels it's impossible to win and it does it on purpose because this game cheats constantly and they know it! I am considering getting legal representation to make them pa,1
c3612d31-280d-4c87-9b94-b67c2c0b5acd,super love it,5
c6c9708f-ddfd-463a-97d0-6af5c83009cb,this game is very enjoying ☺️🫂😘😘😘😘,5
b0c43da0-d3bb-433e-bd2c-06005f95f812,super entertainment,5
8013621e-9c98-47b9-b3c5-683dfa92bd86,too mny ads,2
46002183-aac5-4e7e-b855-9562b842b515,good,5
e1a4c560-3664-4339-9afe-22b692a65947,👍👍👍👍👍,5
30c6346e-bb88-424a-8f0f-5a5090a4b8ad,Awesome,4
f9a0d712-2850-4826-a647-34f4ee991f68,I'm not getting adds. It makes me so much disappointing and I can't pass hard levels and my phone gets hanged again and again because of the game,1
a12da45f-9e05-4e31-ad18-6b1b74b4fa22,this game is interesting 🤔🤔🤔,5
8994656c-299f-4168-858d-09ce75243677,Stuck on one level for weeks.,1
096e4898-840b-4e46-9cd0-5ec33d7d48b6,good 👍,5
3dd4a632-fe44-40cc-a354-4b512db2615e,good,5
9d5b2e79-c796-4809-ba34-32f240168db6,good game,5
9d8245c7-74b5-4608-a523-ea7ea6250176,I love that this game consistently brings fun events! I kinda wish they last longer to get the rewards.,5
098af489-df73-452e-abc0-c6cf9b2719d2,Good app,5
65330d71-64c6-4ca0-abb1-1f0a5b60b356,very good,5
22a7b283-ad2c-4b76-b3b2-363676c2acbe,ok,5
e3c3ebd0-875c-4a37-a17f-a5f050680277,Nice game,5
b6fc046d-de67-4849-b34c-3387ed314f09,"Bugs, bugs, bugs, bugs and even more ad bugs. What are the developers smoking? So many ad bugs I'm losing a lot of levels just because the ad didnt work. It lags at the beginning then it ends and I lose my extra moves and boosters. You owe so many moves and boosters I should sue you. Absolute garbage development. How the hell hasn't this been fixed?",1
d60c666e-2493-4e86-b4d4-6cfda02fccb4,nice,5
9734f7a9-342e-4807-8fb4-9cbc2a9015ae,I love this game,5
88a9e727-d80b-4fce-97c1-8d450b2787fc,💯🙌,5
1a5e8e2f-5c77-4442-a901-270769702f19,Ye candy crush original hai,5
75e7e2d2-89a2-489c-8288-da0f84d3d2ff,this game is very interesting game 💝🎀,5
94f25fce-e6f8-4703-b220-2fb81f863245,bakwas update laye ho yaar khelte samay apne ap hi bright ness low ho raha hai,1
ff677681-eefe-42ad-b69f-c9ce3f31f447,ꜱᴜᴩᴇʀ ɢᴀᴍᴇ,5
1ddad00d-c43f-482f-8890-21fd11b06653,boring,1
5c8e6e98-048f-4431-99e9-4e8519c8e8d1,nice,5
f748b829-03fc-4c27-9c0c-902da215154d,good,5
54990ad6-3d8d-492e-ba4a-77acc56d0667,its fun,5
70fa0e96-9905-430e-9474-59afe6f8bc17,so fun so good and I love it,5
ea097920-fc22-477f-9432-24ac9b8e0fff,👍🏻,5
208fdfb3-9c67-4572-b1f7-3d5f117cc1f2,good,4
7cc25b7b-c01a-4dc9-a5aa-b2b0bd503a19,love it,5
70c6ea68-f18b-4d7e-89ca-8da16ef5e804,I was really enjoying this game but one day I accidentally deleted the game and when I reinstall the game all my power-ups was gone like I never had power-ups to begin with and i had so many power-ups,2
ed2596ee-f688-4bf6-80d8-efc34162084f,👍🏻,5
55dcd3de-c927-491a-be92-f2d822a007f0,zing zing amazing.....,5
140b2c02-0990-475c-b6d4-61a1579f3c60,good,5
73a7fab4-4ef0-403b-812c-abf8429f4251,Best game ever,5
b2e4c36d-c535-4c02-9710-5a9ee3c97310,fun times,5
65915073-8ccc-4b14-a642-99a0157d1446,my all time favourite,5
14ee7e44-176a-489c-97d2-8dde89f5ac51,nice game,5
941150fa-06ed-446a-a63f-6add22e86e98,awesome 👌,5
95fa030c-2d1a-4383-b647-93752105a28f,I don't want to give this game 1 star also I am trying hard level also 10 tries I have done I hate this game.,1
f0671dd8-5e35-4bda-bd1d-88b4a04a7a53,superb,5
8b840ace-65c9-4a8b-bda1-22639a22458d,mind relaxing game,5
d5cf15d5-b315-45e0-b17e-cc07596b1014,best game,5
d124f791-9e01-4347-9b0e-9c73f7ac9de0,best game🤟⚡,5
76463c59-27c9-4c7f-84d5-b9459a813f0e,if you are stresss play this game,5
3c512bce-0ea6-4c76-83e2-dbb04742191e,10000 level 🎚️ Coming Soon 🔜👋,5
4f519055-a960-4d97-8a1c-04b72534e6e5,Interested,4
6067fe27-9ff9-463a-ae8e-c6340fa9d782,very good,5
292c265d-3fb8-42fe-a81e-b9a223229949,love this game,5
805d040a-dc5a-4bd1-80e2-ebc97426ee7c,awesome,5
62a8a483-1547-4aac-a6a4-85a29bc77fe8,fantastic game,5
4fd65cbc-cf08-477d-a266-ab536eb2a20a,really entertaining,4
25c48ed8-3452-481f-ae75-4eb6afff6d04,Feels good to be back.,5
612f35cc-7133-4faa-b07f-a34ffe5ca68d,"candy crush saga is a life application in success, as you break even in a particular stage of life it will equip you for the next stage. I Esor Samuel Igiri enjoys the candy crush saga.",5
d4509c21-dd3a-4e67-b81a-375a56bab245,lovely game,5
396086ba-9733-4ebb-b9aa-6d9bf0b2b9a8,very good for time pass and stress relief,5
58d46570-e066-46e4-8883-cf6356ac9ec6,Very good 👍 game 🎯,1
2e7bfe92-0530-4606-a234-9551391c10e8,A+,5
42d37b01-0c8f-4d77-a174-8faa99f763f0,good game,5
3d87d7de-5840-4006-bb66-a4d36c0048b1,thats not very good . but its funny,5
468b7f7a-177f-416a-a87d-01de52d2ac07,fun,5
f21a8d9d-ed28-4ebe-abad-09261ba9c221,ilove this game,5
5777914d-3bb1-4e75-be6b-0565409a0341,its good,5
f40fc98e-73ca-4cd6-b6fa-6ebc2eea372f,better,3
75986210-8005-45f1-b165-c303371721fa,Ilove it and Amazing 🙏🏻❤️🍀,5
5abc8d8d-bdac-4592-8822-c7cd5c1d905a,good game,5
c305de13-431e-4f65-8a75-4b56014a05c9,nice game,5
efcf9a88-38cc-4cc4-9165-b0c6e982922a,good,5
63d2b1a9-66e0-4141-9fc3-6649a43f4d78,Good idea,4
242956fd-7fa7-48e6-8945-1b627c512aa8,excellent 👌,5
fafdf760-801a-4629-97d1-c9e8f9b55bf1,So much fun and addictive!,5
394e5adb-9406-4ea6-b397-a48935c7d142,good game,5
c1850c97-0153-4dfc-80a7-7e10ab286e06,acha both acha,5
d07705f5-eeaa-44df-a80b-bad40b9a1b5c,The phone hangs when opening the game.. Level 8000 is over.,2
b8053bbd-e81f-4beb-bf06-b7954dcd7ee0,"It's a very important part of my day, I like it a lot. It's still fun, even though I have played probably 5000 levels (and quit a few times).",4
ee350e65-1f2c-41fb-9235-3982fabcd505,good game,5
b26f4d07-c1b9-486f-ac13-be458e114444,mahi fans 💛,5
50d2b794-5bae-4173-81bc-06cfbcc82031,Love it,4
8c345dcd-a477-4b2c-82b8-d74be657da41,good,5
164065ca-b268-4e52-baa2-82b6deb5d75c,Good,5
2570ca41-dae2-493e-a9c4-6a14dd50d216,Happy and simple,5
50906113-2cec-4512-bd8c-c8d69af751db,I know its not your fault exactly but with the way this game plays its a continuing roll. where if you don't pass then you lose your stuff and it gets worse. not fair because this phone just shuts down any background apps so if you play the add and the button is the little x and anywhere else sends you to download and then resets the game totally frustrating. also if you want to check a message or anything resets. losing challenges and all kinds of tasty treats. no donuts bout to hang it up fr,3
b48df7bb-2f9c-4404-b5b4-0011d71ec2c2,love this game,5
367a83d4-92ef-4daa-a166-a4a6322bb21b,nice game not adicated,5
a5f9e504-c742-4778-ac74-677720bfe6a0,candy crush rocks great game,5
1c6390bc-4831-4591-b68c-04c0e8fdadda,so much fun,5
b4ec6c2b-11fc-4ca6-9050-382ae2f7ad90,very good,5
9e1a49c7-5733-4678-8e81-1d4154f81695,👍,5
e65d7480-eba5-40d8-96b1-e0fce7962cbd,nice game,4
c05c222e-a2a9-40a6-a686-b41c0eeef3f3,its a very adi love playing this game it very addictive game l,5
3a2225f1-a14b-4dcf-8839-dcac84d88c8c,fantastic thrilled,5
361fe75d-7eed-452d-b0bb-bbf81d6b63da,super,4
563b58ba-4c6f-4482-a24d-c5ad5ff44fda,absolutely,5
1d4e05c7-3810-4ddf-bf97-49dba277d227,this game is soo satisfying. perfect for reducing stress,5
5e4c1fb9-8b9f-4b73-a843-54440f512118,મોસ્ટ બ્યુટીફુલ ગેમ,5
0e6aaecc-19e7-4289-8fa0-31a4c37f39d7,vary good,4
82ba7e84-edcb-4c97-a774-7422587efd08,Excellent,5
47dfede7-7b8f-4dbd-a4ee-d877190acd91,The game freeze,1
fbd6b96f-9ff7-43ab-8535-b18eab8ee8cc,it's awesome,5
6973c134-9277-4ae8-afb8-d4fed3def3d3,perfect,5
4f4e0ace-e22c-46c5-a1d8-82a5715721a6,Very very very nice BGMI ke bad candy crush saga is best game,5
c3fd3be3-cdc9-40b6-86d3-98f4b52d4196,nice,4
447a2d3a-2f5c-4386-8967-a6e6a2d9f35d,good 😊,5
55367cc3-9bed-4b11-9bc3-a16cfc9eb271,"Adds won't load, and you just get stuck having to close the app and start over, loosing streaks and patience",1
af798827-b21f-4377-8223-582f576c01db,all time fav,5
4ef69a38-a53b-4799-8f0d-b0b5f02db849,It's a really great game,5
c69f8660-6ee4-4779-ac8a-d7a4c8964b66,When Iam nervous I just open candy having really good Time ❤️,5
a5cbcf02-798a-43d7-9ef8-c5a92b135dac,too much option,3
eb0e3898-6a85-40ff-b698-64304a6db95a,🎉,5
fe6c250b-89c2-45df-a4c1-50918ddf0ea1,overall an excellent game,5
6c778ebf-cfd6-4702-9e75-708ad3c51f6b,osm,5
b8829936-d3b8-4090-8018-fd2435bc690c,been playing this game for over 10 years and still loving it 😄 I will never be sick of candy crush! 🥰,5
eb84dbad-1f17-43ea-a2c2-5f7c688fefe5,bhot achi ha,5
8837a1a1-024b-4c67-8292-d99e76952988,"All i can say aaaaaawesome❤️❤️❤️❤️❤️ this is the best game ever, the mother of all games love it",5
d1a9e573-764d-4fa5-b815-a6564aeb4933,Excellent game,5
b273483f-29ae-49d5-acf8-0b350dfcc029,good,5
11a635f0-643c-4ddb-b628-705616e04313,i uninstall this game becouse my purchase items is note receive,1
771b4461-f3a2-4810-bec4-496a63659a41,better enjoy 😜,5
20fa1428-5fd4-49fe-b020-befc46b5891f,great brain numbing game. playing for years,5
e31243e1-c913-49f3-8f6b-5086216141f3,love this game so much. it's addictive..lol..,5
8a70bffe-5ef0-46f2-acba-459bc87c0a13,love it very relaxing clears my head,5
3765f850-c48d-4938-bee4-fa13026e0788,awesome,5
cead2ff0-9eb7-4bc8-9747-bc39a8bdf106,this is a game in which you can play offline,4
3e047ee6-a225-490a-a908-a8c71ef529cd,i love this game,5
d0bd5b28-e4d5-4034-ade9-20cc3b39e2ef,nice game,5
d816f320-37c5-4979-9fa3-a9887f85a913,very good game for relaxing,5
b1259144-6dcd-4064-a352-a888ba034918,enjoying,5
98cb6fe2-bda9-4936-b89d-9f2de7b7048b,Love the game,5
8268e22c-0faa-4f62-a2d1-2e061eece568,good game,5
a65c91b9-010c-4755-ad29-fca839f9897e,Candy Cruzh is phenomenal,5
37de504b-2e64-453f-80fc-6f853c73ae1e,awesome 👍 addiction,5
6ffd537f-7a72-4e33-8eda-775ccf7c9010,fun,5
577ba007-aa75-458f-9e4f-c28c63d487f7,super game 🎮🎮🎮🎮🎮🎮🎮🎮🎮🎮,5
00b48a57-997e-403c-9aad-3bddb6ef73a7,excellent,5
23aa6268-d68d-441d-8828-d5b36830f4f5,funny and brain make busy,5
d40846e0-4d97-493d-83f6-d571e5d1303f,so much fun!!,5
3d2563bd-a867-4f9f-84af-4c90dc71b2c3,love it,5
2e60faaa-188c-4386-b140-3c26b7047a47,love it so fun,5
02583821-a2db-4ffd-91a9-cf6d0e5f1431,Enjoyable game,5
f4df1ae1-04a0-4290-8bed-faed4a2452a6,amazing 👏,5
965888c3-8376-4b77-9e03-a82199a1d055,nice,4
2e352937-7853-4a6b-aecd-36bbdf684293,nice 👍 game,5
ad9bfc9a-730a-4b70-982d-0775c70a20f8,it a fun mind game keep u guessing,5
c97968a1-c7bb-4bcd-80f8-a75a295fa646,awesome!,5
e419537a-57ec-4fdc-9358-c5f10382bc67,fun to play,5
03ad39a2-3dc6-4c37-93e3-423dfa8b061d,nice game,5
3c23709f-0c28-46b6-bba1-2f55d291f7e1,Love this game,5
cf6b90f1-ce31-40ad-ae21-0342c0514a8b,educational,5
78588f46-fbf4-4c38-9ae4-61b5ebce7c38,nice 💯,5
9764a2f9-cc8d-403c-9155-3fb0e7da13e0,nice to play,5
8ccb8bcc-f0db-4359-8eeb-833bf71c9105,"suddenly the screen is lagging can't touch it can scroll waste my gold bar,",5
daa91448-2deb-4f4c-894c-38fec4769ba4,such really heart touching game 🎯🎮,5
bbbbb6c1-d875-4b2b-ae15-ffe4a4bb42e4,kill my boring time,5
8766e8ad-c276-4747-b994-24e9bb3b671c,"What is up!? Losing moves, I can never retrieve all of the rewards watching ads. Gives 5 extra moves but then takes 4 away!! Not worth the hassle anymore!",2
653c439b-15f1-4900-8eaa-2b87ac6274cb,awesome 💯👍,5
